Wind,000905.SH,000905.SH,000905.SH,000905.SH,000905.SH
,中证500,中证500,中证500,中证500,中证500
日期,开盘价,最高价,最低价,收盘价,成交量
43006,6577.4321,6599.127,6565.8825,6567.7915,7462589200
43007,6572.4498,6611.6531,6572.4498,6603.2587,7093629400
43017,6682.5774,6696.6664,6657.5305,6678.371,8641966900
43018,6677.3723,6705.7177,6658.8617,6705.4812,8700518600
43019,6702.6899,6703.5828,6661.0883,6666.4696,9074605300
43020,6658.1296,6674.3844,6611.9745,6659.0957,7796096200
43021,6660.0264,6711.9305,6659.8792,6709.8164,7292562100
43024,6709.8738,6709.8738,6609.6192,6619.2056,8587104800
43025,6604.33,6644.7522,6589.5417,6612.9428,5941924700
43026,6612.4885,6630.6685,6557.6601,6563.4369,7337096600
43027,6553.8676,6562.3529,6494.731,6501.3999,7261579000
43028,6489.7895,6571.442,6485.8051,6571.424,6047931600
43031,6569.7861,6613.031,6562.9058,6612.7637,6048195300
43032,6605.5206,6605.8991,6556.3449,6603.0042,5917131400
43033,6596.7906,6648.3874,6593.0745,6647.892,5864690200
43034,6639.8865,6686.1192,6630.9745,6671.9288,7490589400
43035,6664.4291,6673.4661,6622.1242,6630.8067,6792114100
43038,6621.7788,6629.3003,6460.0478,6511.7616,8376417500
43039,6496.6865,6560.2533,6496.6865,6560.2054,6226143600
43040,6559.5217,6586.1324,6547.8498,6552.9545,6463277600
43041,6541.6099,6541.6099,6476.3728,6484.9258,6755234700
43042,6477.8238,6491.0479,6395.4575,6426.9799,6825710200
43045,6432.0743,6512.1347,6408.3599,6511.0958,6671760000
43046,6508.2062,6552.2591,6498.3931,6551.9363,7237767400
43047,6544.59,6601.4665,6534.1588,6561.6897,7380679800
43048,6562.3584,6611.3856,6558.4895,6611.3517,6881846600
43049,6599.6498,6647.228,6593.033,6641.2164,8001249700
43052,6644.6915,6671.2557,6624.671,6671.2054,8459671200
43053,6664.6121,6673.7496,6588.2531,6614.5136,8474906100
43054,6592.7575,6603.5083,6505.9924,6537.6563,7394918100
43055,6529.3137,6570.2755,6511.9028,6558.3085,6794015900
43056,6549.2242,6555.7461,6359.5177,6361.9415,8901897200
43059,6330.9046,6433.7791,6239.3207,6433.1702,7006670500
43060,6420.3884,6473.7012,6397.3583,6456.352,6775458000
43061,6456.324,6483.6282,6391.4563,6439.4419,7089592400
43062,6427.5761,6427.5761,6274.5116,6274.5116,7500973200
43063,6250.0573,6307.8896,6243.9629,6278.0287,5904905600
43066,6269.2264,6279.5884,6186.0337,6194.5522,5940749100
43067,6188.089,6299.3122,6188.089,6299.3122,5647823400
43068,6293.246,6329.1768,6245.0599,6318.3684,7656391500
43069,6303.9177,6322.0435,6248.1826,6263.421,6088335500
43070,6259.9562,6323.8353,6256.2283,6316.4072,5474628200
43073,6311.2164,6334.8705,6272.6686,6279.6206,6018816900
43074,6265.7867,6279.3926,6099.4066,6132.912,6969023200
43075,6116.1611,6173.3507,6053.2411,6172.8031,6026721300
43076,6156.3505,6182.7533,6130.8335,6135.4702,5309797200
43077,6128.1209,6217.5728,6126.3771,6203.1433,5557924400
43080,6214.6446,6286.5003,6214.6446,6286.1656,6111290600
43081,6281.1391,6290.8469,6233.2115,6233.2115,5661439700
43082,6224.7821,6277.7254,6217.7869,6277.441,5035200100
43083,6273.607,6288.5024,6247.6765,6284.0807,5575924000
43084,6274.0975,6278.9264,6214.6465,6235.7608,6193811200
43087,6229.7416,6247.5919,6179.028,6199.9889,5377219000
43088,6200.9337,6251.492,6200.7071,6251.2416,5263930800
43089,6244.0618,6246.9097,6188.3236,6199.3628,5781453200
43090,6191.7811,6255.8425,6148.8168,6238.4987,5924585900
43091,6236.226,6269.3135,6235.226,6242.8847,5501064400
43094,6244.8639,6257.0206,6170.682,6185.5907,6126471200
43095,6179.5601,6220.4992,6148.1044,6220.1473,5767165600
43096,6213.2428,6228.8826,6168.131,6173.1528,6419752900
43097,6163.9637,6219.5391,6157.1051,6204.2702,6587754200
43098,6201.4554,6250.8207,6201.4554,6250.8207,5716563100
43102,6263.1506,6332.6089,6258.1563,6332.2269,7303223500
43103,6331.7199,6391.9799,6324.2604,6388.2533,8393674500
43104,6380.2665,6418.256,6375.5134,6417.535,8054369000
43105,6414.7658,6435.854,6397.2929,6417.2537,8158101800
43108,6413.8733,6446.7879,6393.8819,6446.1818,8947692900
43109,6441.6841,6449.0346,6425.0274,6445.7462,7557321700
43110,6443.4609,6444.3088,6361.0948,6405.9395,8096697400
43111,6391.9041,6432.4398,6371.5436,6425.9401,7877007100
43112,6418.8273,6435.1946,6387.7824,6399.3737,7783455800
43115,6391.3662,6392.5174,6236.5629,6253.3759,9147403200
43116,6245.153,6301.4047,6245.1129,6301.1327,7916973400
43117,6288.0169,6288.1439,6202.3151,6267.4599,8419550300
43118,6253.0611,6295.7766,6253.0611,6286.8007,6501529300
43119,6284.5962,6316.9977,6261.2353,6272.38,7180674200
43122,6264.755,6347.8147,6248.3142,6347.6383,7276116900
43123,6342.6884,6362.58,6330.4561,6354.9978,6675388600
43124,6353.2979,6395.5723,6322.9197,6394.2999,7734772700
43125,6386.7993,6424.3507,6380.8375,6382.7165,8108293700
43126,6374.0998,6401.4838,6368.9006,6383.6312,6900454900
43129,6385.0365,6398.9699,6295.8952,6309.8836,8403116100
43130,6301.3482,6330.5373,6300.4556,6313.442,7069968800
43131,6277.7418,6277.7418,6170.1606,6189.3413,8073349500
43132,6180.9992,6196.7148,5984.2843,5984.7428,9496852400
43133,5937.6198,6006.4745,5844.4638,6004.8494,8374756100
43136,5927.7367,6016.157,5907.4691,5998.2236,7404651900
43137,5886.3455,5920.7398,5702.8503,5704.2641,9234070900
43138,5805.965,5831.8113,5630.0868,5711.3322,8523599700
43139,5695.6656,5786.7852,5691.2916,5766.4797,6244479700
43140,5631.9603,5663.1036,5490.6248,5554.8974,8431884200
43143,5581.7113,5714.8183,5581.7113,5699.0979,5724649400
43144,5731.147,5789.6975,5727.754,5736.9505,5720863400
43145,5741.8838,5761.7685,5712.879,5754.8344,4139822200
43153,5800.9493,5875.7592,5797.9076,5875.7272,5963610700
43154,5877.7159,5902.9357,5848.5227,5897.6765,6214785000
43157,5926.4208,6032.1358,5917.6165,6029.6795,8307398700
43158,6025.8832,6042.3888,6000.881,6010.5573,7702215800
43159,5967.8977,6044.0694,5939.6425,6023.677,7098691700
43160,5987.3591,6090.9953,5974.1183,6090.2247,7310177300
43161,6053.4765,6094.7976,6044.2591,6056.3354,7343482900
43164,6066.683,6080.9695,6031.9803,6064.0983,6732469300
43165,6077.3686,6145.8509,6070.7211,6145.5768,8349576700
43166,6133.9467,6149.097,6082.5838,6086.4874,7459412900
43167,6073.6712,6131.7046,6073.6712,6131.5142,6788991100
43168,6131.1248,6211.2784,6131.0147,6206.9754,8592834100
43171,6230.8127,6295.7805,6230.3909,6295.7776,9766227600
43172,6285.802,6297.4323,6251.3986,6254.1457,8480475800
43173,6234.2418,6253.172,6185.1784,6189.317,7546663300
43174,6172.853,6203.2422,6117.5974,6180.1108,7217392100
43175,6181.381,6205.8679,6146.3058,6146.3058,6507353400
43178,6142.52,6186.6139,6118.2953,6153.8339,6723321400
43179,6109.605,6176.4962,6091.5038,6173.6984,6747566200
43180,6182.109,6224.5559,6125.1353,6129.2042,7948716100
43181,6130.0482,6161.3749,6074.6568,6101.2276,6740744100
43182,5913.3683,5978.4232,5722.773,5787.1523,12136706100
43185,5715.3523,5902.9588,5675.3664,5902.9588,8477291300
43186,5956.2359,6043.0533,5956.2359,6034.775,8919927100
43187,5962.5642,6036.1584,5949.1042,5973.3414,7529909400
43188,5993.9722,6040.8623,5967.6342,6034.8572,6881373500
43189,6052.1757,6115.2732,6051.0212,6114.7382,7304648900
43192,6127.2334,6169.2991,6113.3388,6121.9642,8543383300
43193,6039.0675,6066.4443,6008.5085,6059.7089,7174988300
43194,6077.6466,6098.8378,6011.1516,6017.6863,6726019800
43199,5994.3471,6053.9687,5954.5372,6025.6493,6485182000
43200,6032.4888,6064.3858,5992.997,6063.7423,6942099000
43201,6082.0316,6110.1768,6073.22,6086.6126,6624885900
43202,6073.7659,6091.9834,6039.564,6051.3346,6052424000
43203,6073.8353,6093.3469,6018.0068,6027.1867,5415763600
43206,6018.1688,6053.9874,5966.1961,6012.4053,7098586100
43207,6024.5543,6038.2486,5886.023,5890.8571,7192025800
43208,5925.84,5981.3374,5826.6505,5970.6577,7620171200
43209,5965.2369,6041.9856,5962.7142,6004.7334,7599855600
43210,5984.0635,5999.0105,5872.5044,5880.8359,7239138900
43213,5885.6124,5913.5679,5761.9719,5823.9205,6395239900
43214,5825.4524,5957.8295,5825.4524,5957.1927,6795411800
43215,5929.405,5968.8794,5919.5228,5959.422,6038279000
43216,5951.1919,5955.2617,5846.0802,5847.9766,6263839400
43217,5865.4419,5886.0043,5808.7832,5860.9836,5599782200
43222,5861.8413,5894.4595,5817.3868,5855.3233,6314702700
43223,5843.0903,5911.0865,5779.7298,5910.6058,6760449000
43224,5891.1201,5939.952,5883.7048,5909.2944,5546404700
43227,5921.3128,6023.1928,5918.3792,6019.1409,6403335800
43228,6023.5829,6042.0682,6012.1266,6041.8143,6219466600
43229,6034.4563,6042.906,6002.3882,6029.2329,5412415300
43230,6036.0064,6052.7094,5999.951,6040.5716,5831066500
43231,6044.9828,6052.5421,5989.4278,5991.3424,6384725300
43234,5982.4709,6008.8875,5951.6746,5967.5541,5979819200
43235,5972.1618,6021.016,5947.457,6020.5697,5472154600
43236,6002.7535,6045.0343,5991.3751,6004.0696,5833864000
43237,6000.7411,6010.2957,5959.7307,5973.7785,5299727300
43238,5968.5598,6000.9482,5932.1295,5995.1497,5786827400
43241,6034.4261,6080.8222,6034.0581,6072.1991,7072245100
43242,6066.2505,6092.9069,6052.0902,6092.9069,6226685200
43243,6080.7259,6081.533,6012.4165,6013.8472,6784586800
43244,6014.021,6028.5017,5986.7233,5992.6209,5371180800
43245,5983.9402,5992.4798,5909.0449,5917.7978,5779380900
43248,5910.4817,5938.0723,5858.2716,5891.2627,5781012200
43249,5884.5898,5921.7203,5832.5523,5835.4456,5617992900
43250,5759.449,5778.0424,5675.9116,5682.5881,6852788500
43251,5722.9475,5760.2038,5672.183,5754.4746,5600885400
43252,5729.9177,5759.4979,5654.8402,5685.1155,5383357100
43255,5692.9699,5707.4932,5652.1361,5683.1486,4675028200
43256,5681.2157,5779.862,5680.4942,5779.0778,4741047000
43257,5770.7144,5784.6061,5748.701,5774.2575,4818250800
43258,5786.4601,5798.3297,5734.6345,5738.0176,4737619100
43259,5731.8389,5731.8389,5630.6578,5669.3031,5292555500
43262,5657.6488,5672.6279,5612.8656,5632.3566,4310969100
43263,5638.3479,5693.6129,5594.9231,5693.3461,4664535800
43264,5678.8092,5679.6739,5605.5454,5607.0173,4923421400
43265,5590.5682,5645.194,5570.8344,5586.9314,4441970900
43266,5582.8396,5593.6872,5448.0748,5483.9446,5644857400
43270,5396.6847,5409.4108,5070.2182,5141.7095,8298635300
43271,5114.0613,5222.8827,5090.2209,5198.3935,6032941700
43272,5196.1295,5244.6532,5086.931,5089.2522,6324047800
43273,5052.436,5165.0353,5017.509,5160.1228,5168920600
43276,5196.6483,5211.7609,5121.2091,5125.0333,4786081100
43277,5059.3834,5170.1673,5044.2434,5160.2829,5106658700
43278,5159.6219,5188.2017,5089.711,5109.4975,4985784100
43279,5097.5086,5150.655,5050.324,5055.1093,4776751800
43280,5061.0885,5218.9061,5054.0532,5217.7643,5723493700
43283,5216.8532,5238.6382,5100.8747,5138.7826,5524892900
43284,5138.5477,5203.3646,5054.6573,5197.1313,6142423300
43285,5171.1897,5180.2744,5102.782,5121.3436,5385995100
43286,5109.1425,5126.4735,4981.7793,4982.7627,5292741400
43287,4981.983,5061.0439,4897.2582,4996.6299,6134025500
43290,5007.213,5107.8749,5007.213,5107.5507,5293715900
43291,5114.1215,5141.713,5094.2862,5136.5326,5222766900
43292,5060.0722,5070.4863,4973.9884,5036.1565,5891526200
43293,5029.2944,5184.0235,5029.2944,5172.5032,6808956600
43294,5174.5091,5207.3602,5167.1585,5204.1855,5635421000
43297,5201.528,5216.5644,5170.2219,5195.2002,5166737200
43298,5189.1488,5196.1969,5132.2064,5196.1969,4824332200
43299,5198.8899,5220.1757,5156.6363,5156.6363,5525713400
43300,5153.3769,5179.727,5088.1243,5111.3271,5048393400
43301,5105.6524,5184.8744,5072.1645,5175.2516,5786851400
43304,5146.6187,5214.3806,5132.3831,5214.0038,6848431500
43305,5213.3942,5315.6706,5211.9422,5304.641,8820181600
43306,5308.0154,5332.616,5294.4201,5308.6569,7485086000
43307,5307.3043,5318.8808,5262.3114,5273.4789,7512024000
43308,5270.2317,5281.351,5230.1017,5249.2904,6171588700
43311,5244.7718,5255.1878,5167.4021,5185.151,6083602400
43312,5182.8265,5208.3796,5163.6611,5188.7166,4949635600
43313,5198.4559,5233.5012,5105.3741,5105.3741,6036948500
43314,5094.3419,5094.3419,4887.5023,4996.012,7439032500
43315,4982.894,5008.2403,4929.75,4929.75,5073579700
43318,4919.5015,4941.1774,4798.85,4825.2508,5245522000
43319,4836.3133,4956.8718,4797.4529,4956.8718,5914578000
43320,4940.7793,4952.4185,4877.6644,4880.5694,5808305100
43321,4862.1543,5030.1616,4856.4815,5004.7733,6826483300
43322,5000.0489,5037.493,4990.8297,5030.5148,5318501200
43325,4981.3434,5064.0215,4958.8879,5055.2753,5572265200
43326,5043.89,5061.4064,5016.3217,5037.8831,4637591200
43327,5035.5656,5038.7747,4929.1978,4932.8063,5334998500
43328,4876.6946,4943.2003,4836.0505,4888.3712,5239384400
43329,4923.4353,4941.1012,4793.7669,4803.0285,5170797400
43332,4794.2367,4832.9089,4736.5592,4832.6512,5163111200
43333,4831.2092,4901.1166,4816.8528,4891.9801,4973790400
43334,4877.0124,4878.8189,4829.6051,4837.0183,4392226700
43335,4832.0069,4885.8114,4821.1107,4863.6651,4726381100
43336,4853.8649,4880.891,4831.8874,4852.2887,4389810000
43339,4859.1248,4964.4514,4859.1248,4960.0655,5854579900
43340,4964.7342,4983.9404,4954.1656,4974.2072,5346544000
43341,4972.0849,4974.1638,4929.4589,4941.9607,5327221200
43342,4937.6506,4952.6076,4861.0555,4867.1214,5415846200
43343,4854.9649,4862.4442,4805.207,4814.8237,4801205400
43346,4808.3791,4840.1523,4754.8097,4838.873,5290260200
43347,4833.8785,4905.016,4828.5239,4890.2806,6102491400
43348,4877.1141,4886.2734,4814.9568,4815.0343,5840354300
43349,4800.935,4849.1761,4773.8777,4793.3454,4586849400
43350,4796.8356,4867.5336,4759.4919,4791.7779,5360007200
43353,4792.5991,4794.0136,4701.289,4704.8782,5132647500
43354,4702.8347,4738.2588,4669.4177,4702.9032,4996800700
43355,4700.8996,4733.5829,4681.1267,4693.9743,4254088200
43356,4727.4302,4752.8965,4655.2143,4721.2121,5569210200
43357,4720.7775,4724.003,4669.9429,4670.0799,5644793000
43360,4649.9497,4649.9497,4586.3157,4602.3901,4933894600
43361,4588.2344,4684.2885,4584.4336,4683.5056,5443232600
43362,4673.9479,4772.9524,4664.1301,4736.8934,6705585600
43363,4734.4822,4761.4084,4723.3049,4733.4806,5639897400
43364,4743.8051,4813.2902,4721.6883,4805.2151,6589519600
43368,4774.7923,4810.3431,4763.2055,4792.5507,5265424000
43369,4794.0697,4841.7044,4782.3906,4815.6306,6471955600
43370,4812.6445,4817.6168,4754.2773,4755.3803,6143767200
43371,4762.3345,4802.1578,4746.1771,4800.7287,5726864000
43381,4722.4176,4737.2892,4639.4004,4646.4929,6327566400
43382,4652.4876,4685.2177,4612.6352,4634.8939,5043745400
43383,4634.6392,4655.5462,4586.8864,4629.8877,5133963700
43384,4483.2662,4503.1983,4274.6995,4307.4208,9056360100
43385,4267.3555,4300.0061,4136.6293,4278.0353,8152514900
43388,4283.3557,4317.7101,4195.8308,4199.1532,6229184800
43389,4193.3791,4221.3422,4076.8707,4099.6831,6107665900
43390,4147.3455,4167.7603,4038.4243,4133.3832,6952388100
43391,4104.3335,4104.3335,4013.6486,4018.4614,5978391100
43392,3958.4458,4130.9325,3948.5593,4127.9854,6956157800
43395,4165.7571,4375.5985,4165.7571,4333.1445,9295831900
43396,4336.4461,4350.7285,4228.3294,4253.5561,7466806500
43397,4233.8377,4297.3708,4207.1648,4245.4884,6282348200
43398,4124.1854,4240.5841,4103.5602,4234.4208,6968720600
43399,4260.9102,4294.5553,4217.7896,4233.9585,6798362100
43402,4220.635,4227.6435,4144.8064,4162.5255,5745157000
43403,4145.3966,4233.7942,4096.136,4204.5424,7283465000
43404,4207.7588,4298.2426,4204.3595,4272.5518,7468776500
43405,4299.4595,4367.7304,4294.8669,4298.9837,8605914200
43406,4366.734,4437.9818,4360.8748,4437.9456,9689216800
43409,4427.6324,4466.1357,4375.0414,4440.8274,8777727700
43410,4427.3572,4440.1054,4385.3273,4438.0965,6980304900
43411,4437.7218,4479.6944,4414.0703,4415.136,7808636800
43412,4442.6555,4450.9818,4379.8833,4382.3286,7214535500
43413,4363.2135,4396.3932,4348.8119,4368.6143,6742496000
43416,4360.6321,4481.7736,4354.4675,4481.6881,8699053600
43417,4430.9498,4588.4964,4422.9479,4563.5351,12871036300
43418,4551.7973,4600.1289,4534.5243,4545.5089,11259883000
43419,4540.8808,4619.8141,4539.9556,4619.8141,9830520000
43420,4625.0038,4691.5609,4609.8319,4659.0965,11067182400
43423,4660.475,4677.9674,4612.4837,4670.737,11101510600
43424,4629.1263,4645.9,4535.8739,4537.4493,10312422500
43425,4483.378,4564.5342,4476.4164,4554.6747,9015662700
43426,4562.6424,4583.3734,4528.2409,4551.3264,7527499300
43427,4542.1102,4547.5147,4365.3486,4374.7644,9207482800
43430,4371.4238,4408.1135,4347.7472,4367.4619,6858469900
43431,4393.2898,4416.357,4361.0232,4387.6515,6235271000
43432,4389.8322,4441.8569,4333.0553,4441.8569,7250793100
43433,4462.7925,4473.3074,4344.9003,4345.703,7710248100
43434,4334.0405,4385.0031,4291.8111,4376.6511,6384878900
43437,4483.6634,4536.8317,4460.3878,4515.1735,9626575200
43438,4506.2466,4538.423,4492.0568,4536.2104,7628021300
43439,4456.1979,4532.2794,4445.9731,4502.7021,7427597300
43440,4476.8102,4483.3157,4405.8361,4411.0884,6604759600
43441,4419.6086,4432.3298,4397.4243,4410.9593,5175505400
43444,4381.3803,4396.4047,4350.2267,4359.3122,5394034800
43445,4373.0273,4398.063,4365.1182,4395.5702,5043078100
43446,4408.9142,4417.6041,4381.3236,4393.324,4809361200
43447,4405.0861,4471.2565,4378.4604,4443.1572,6361391000
43448,4436.0023,4439.0458,4331.3785,4337.1025,6578654600
43451,4322.5935,4341.2033,4285.2144,4330.6465,5150281500
43452,4308.0478,4339.4043,4266.4517,4307.2675,5130347800
43453,4311.2792,4315.1081,4245.1504,4247.8991,4626017400
43454,4240.3729,4274.0116,4225.1345,4259.7614,4696785200
43455,4246.4287,4260.289,4204.486,4231.144,4711042500
43458,4227.354,4276.9745,4215.0226,4274.7218,4184194100
43459,4233.5432,4244.9521,4132.7639,4225.5124,6038367300
43460,4218.6618,4241.3508,4194.305,4208.4053,4503293300
43461,4263.3345,4272.8081,4159.7661,4161.2702,5421939300
43462,4168.9399,4192.6955,4138.9346,4168.0363,4996418500
43467,4176.1098,4179.7233,4125.9356,4131.9567,4749444900
43468,4131.6949,4182.1983,4110.527,4112.807,5549124400
43469,4075.6217,4210.8786,4071.6898,4210.8786,7344873700
43472,4235.0346,4297.0238,4223.4585,4288.3234,8115345000
43473,4278.2802,4289.6278,4264.6001,4277.2967,6955693700
43474,4286.231,4354.1986,4280.6556,4288.7717,8515359500
43475,4289.5591,4319.4941,4274.1955,4281.8606,6891088900
43476,4282.3935,4316.5413,4267.2889,4314.8757,6835508500
43479,4317.5239,4325.9474,4278.761,4286.5474,6767961400
43480,4282.9863,4350.9338,4271.6362,4347.3555,7200518100
43481,4347.0758,4364.0963,4330.7437,4336.8779,6927474400
43482,4334.6309,4347.1786,4297.6681,4303.7308,7456211300
43483,4307.1386,4351.4382,4297.4773,4347.8112,8337161100
43486,4354.6997,4395.0631,4352.8102,4373.6333,7278153100
43487,4370.8568,4370.8568,4291.9624,4308.2518,6949667200
43488,4298.938,4322.8895,4292.0872,4315.6846,5848573500
43489,4318.7091,4363.2181,4292.8296,4338.17,7063030500
43490,4341.4133,4359.4637,4315.9525,4318.4417,7165747800
43493,4341.4922,4370.898,4297.9632,4307.2196,6727993500
43494,4301.4692,4301.4692,4188.594,4254.2875,7775372700
43495,4235.2746,4266.8811,4211.1908,4211.6235,5851377000
43496,4203.9772,4240.7162,4151.414,4176.4739,7151120500
43497,4189.1098,4295.0379,4189.1098,4294.2696,6609967700
43507,4306.2006,4403.7282,4306.2006,4402.8668,7529735600
43508,4398.4427,4452.5007,4394.8339,4439.485,8527115600
43509,4442.7279,4526.2699,4433.0271,4512.4088,11321890300
43510,4507.8406,4555.2331,4494.5521,4532.1699,9482853300
43511,4523.9449,4544.3864,4497.3858,4502.7348,9351160700
43514,4527.9685,4660.999,4527.9685,4660.999,12412400400
43515,4683.3252,4706.5253,4614.2779,4667.2836,14387476800
43516,4667.3534,4677.9779,4619.46,4667.6243,12021312900
43517,4666.2814,4750.418,4643.1096,4659.1431,14595111300
43518,4651.538,4777.2977,4649.2158,4777.2977,14616614200
43521,4840.5434,5045.0755,4835.4825,5044.3466,24178357900
43522,5059.284,5149.6229,5004.552,5038.5435,26283326500
43523,5027.3875,5093.7952,4964.623,5017.8842,20885408700
